device_id,anomaly_score,mfa,vpn,firewall
EdgeCam_3,0.698,1,1,1
EdgeCam_2,0.723,0,1,1
EdgeCam_2,0.124,1,0,1
EdgeCam_5,0.377,0,0,1
EdgeCam_2,0.36,1,0,1
EdgeCam_5,0.244,0,0,1
EdgeCam_3,0.087,1,1,0
EdgeCam_5,0.212,1,0,1
EdgeCam_2,0.624,1,1,0
EdgeCam_3,0.754,1,0,1
EdgeCam_3,0.297,1,0,0
EdgeCam_4,0.693,0,1,0
EdgeCam_3,0.271,1,0,1
EdgeCam_5,0.923,1,1,0
EdgeCam_2,0.744,1,1,1
EdgeCam_4,0.232,1,1,0
EdgeCam_3,0.705,0,0,0
EdgeCam_3,0.402,0,0,0
EdgeCam_1,0.386,1,0,0
EdgeCam_5,0.577,1,1,0
EdgeCam_1,0.056,0,1,1
EdgeCam_1,0.026,1,1,0
EdgeCam_3,0.972,0,1,0
EdgeCam_2,0.784,0,1,0
EdgeCam_3,0.362,1,1,1
EdgeCam_1,0.005,1,1,0
EdgeCam_1,0.385,0,0,0
EdgeCam_2,0.38,0,0,0
EdgeCam_4,0.763,1,1,0
EdgeCam_1,0.981,0,1,0
EdgeCam_5,0.181,0,0,1
EdgeCam_5,0.821,1,1,1
EdgeCam_1,0.464,0,0,1
EdgeCam_5,0.633,0,0,0
EdgeCam_5,0.13,1,1,0
EdgeCam_5,0.63,1,0,1
EdgeCam_1,0.149,0,0,1
EdgeCam_2,0.949,1,1,0
EdgeCam_1,0.448,0,1,0
EdgeCam_2,0.184,0,1,1
EdgeCam_5,0.644,0,1,1
EdgeCam_4,0.883,0,0,0
EdgeCam_2,0.597,0,1,1
EdgeCam_1,0.862,1,0,0
EdgeCam_2,0.369,1,0,1
EdgeCam_1,0.902,0,0,1
EdgeCam_2,0.632,1,0,0
EdgeCam_4,0.717,0,1,1
EdgeCam_3,0.001,1,1,0
EdgeCam_1,0.328,0,1,0
EdgeCam_3,0.586,0,1,0
EdgeCam_3,0.008,0,1,0
EdgeCam_3,0.666,1,0,0
EdgeCam_1,0.755,1,1,1
EdgeCam_1,0.598,1,1,0
EdgeCam_2,0.122,0,0,0
EdgeCam_5,0.666,0,1,0
EdgeCam_5,0.776,0,1,0
EdgeCam_3,0.526,0,1,0
EdgeCam_5,0.819,1,0,0
EdgeCam_1,0.903,0,1,1
EdgeCam_2,0.706,1,1,1
EdgeCam_3,0.856,1,0,0
EdgeCam_4,0.969,1,1,0
EdgeCam_2,0.158,0,1,0
EdgeCam_4,0.105,1,0,0
EdgeCam_2,0.746,1,0,0
EdgeCam_2,0.974,1,1,1
EdgeCam_5,0.778,0,1,0
EdgeCam_5,0.158,1,0,0
EdgeCam_5,0.775,0,0,1
EdgeCam_5,0.196,0,1,1
EdgeCam_4,0.982,1,0,0
EdgeCam_5,0.533,1,1,0
EdgeCam_3,0.896,1,0,0
EdgeCam_5,0.058,1,0,1
EdgeCam_3,0.187,0,1,0
EdgeCam_5,0.227,0,0,1
EdgeCam_1,0.006,0,1,0
EdgeCam_4,0.051,1,1,0
EdgeCam_2,0.857,0,0,1
EdgeCam_2,0.909,0,0,1
EdgeCam_3,0.836,0,1,0
EdgeCam_5,0.447,1,1,1
EdgeCam_5,0.214,0,0,1
EdgeCam_2,0.653,1,1,1
EdgeCam_1,0.007,0,1,0
EdgeCam_3,0.727,0,1,1
EdgeCam_2,0.437,1,1,1
EdgeCam_3,0.953,1,1,0
EdgeCam_3,0.526,1,1,0
EdgeCam_4,0.422,1,1,0
EdgeCam_1,0.673,0,0,1
EdgeCam_1,0.97,1,1,0
EdgeCam_2,0.814,0,1,1
EdgeCam_2,0.609,1,0,1
EdgeCam_2,0.926,0,0,0
EdgeCam_2,0.229,1,0,0
EdgeCam_4,0.978,0,1,1
EdgeCam_4,0.952,1,1,1
EdgeCam_2,0.37,0,0,1
EdgeCam_3,0.911,1,1,0
EdgeCam_3,0.845,0,1,1
EdgeCam_4,0.112,0,0,0
EdgeCam_3,0.886,0,1,1
EdgeCam_5,0.67,1,1,0
EdgeCam_1,0.478,0,0,1
EdgeCam_2,0.21,0,0,0
EdgeCam_5,0.762,1,0,0
EdgeCam_4,0.355,0,1,1
EdgeCam_1,0.84,1,0,1
EdgeCam_4,0.293,1,1,1
EdgeCam_5,0.629,1,0,1
EdgeCam_4,0.317,1,1,1
EdgeCam_1,0.918,1,0,1
EdgeCam_4,0.604,0,1,1
EdgeCam_3,0.819,1,1,0
EdgeCam_3,0.057,0,0,1
EdgeCam_3,0.025,0,1,1
EdgeCam_1,0.022,1,0,0
EdgeCam_5,0.344,0,1,1
EdgeCam_5,0.501,0,0,1
EdgeCam_3,0.311,0,0,0
EdgeCam_5,0.439,0,0,1
EdgeCam_4,0.997,0,1,0
EdgeCam_1,0.118,0,1,1
EdgeCam_3,0.695,0,0,0
EdgeCam_4,0.854,0,0,0
EdgeCam_2,0.154,0,0,1
EdgeCam_3,0.287,1,0,1
EdgeCam_2,0.713,0,1,1
EdgeCam_5,0.443,0,0,0
EdgeCam_4,0.755,0,1,1
EdgeCam_3,0.212,0,0,1
EdgeCam_4,0.252,1,1,1
EdgeCam_5,0.662,0,1,0
EdgeCam_5,0.838,1,0,0
EdgeCam_3,0.698,1,0,0
EdgeCam_1,0.853,1,0,0
EdgeCam_2,0.229,0,0,0
EdgeCam_1,0.524,0,0,0
EdgeCam_4,0.112,0,1,1
EdgeCam_5,0.648,1,0,1
EdgeCam_4,0.02,0,0,1
EdgeCam_2,0.279,0,0,1
EdgeCam_4,0.418,0,1,1
EdgeCam_1,0.809,0,0,1
EdgeCam_4,0.283,1,1,1
EdgeCam_3,0.788,1,1,0
EdgeCam_3,0.126,0,1,1
EdgeCam_5,0.71,0,0,0
EdgeCam_4,0.976,0,0,1
EdgeCam_5,0.798,1,0,1
EdgeCam_3,0.698,0,0,1
EdgeCam_2,0.826,0,0,1
EdgeCam_5,0.131,1,1,0
EdgeCam_2,0.243,1,1,1
EdgeCam_1,0.519,1,0,1
EdgeCam_1,0.561,1,0,0
EdgeCam_1,0.728,0,0,1
EdgeCam_5,0.73,0,0,1
EdgeCam_4,0.319,0,0,0
EdgeCam_1,0.299,0,0,1
EdgeCam_4,0.088,1,1,0
EdgeCam_4,0.19,1,1,0
EdgeCam_1,0.462,1,1,0
EdgeCam_3,0.904,0,0,0
EdgeCam_2,0.087,1,1,0
EdgeCam_4,0.593,0,1,0
EdgeCam_2,0.032,0,1,1
EdgeCam_1,0.186,0,0,0
EdgeCam_3,0.992,0,1,0
EdgeCam_3,0.393,1,0,0
EdgeCam_2,0.898,1,1,1
EdgeCam_5,0.499,0,1,1
EdgeCam_1,0.018,1,1,0
EdgeCam_4,0.987,0,1,1
EdgeCam_4,0.357,0,1,1
EdgeCam_2,0.179,0,1,1
EdgeCam_4,0.144,0,1,1
EdgeCam_3,0.098,1,0,1
EdgeCam_2,0.575,1,0,0
EdgeCam_3,0.542,1,1,1
EdgeCam_1,0.026,0,0,1
EdgeCam_4,0.75,1,1,0
EdgeCam_2,0.41,1,1,1
EdgeCam_2,0.415,0,1,1
EdgeCam_3,0.246,1,0,0
EdgeCam_4,0.028,0,1,0
EdgeCam_5,0.355,1,1,0
EdgeCam_3,0.359,0,1,0
EdgeCam_4,0.89,0,1,1
EdgeCam_4,0.168,1,1,1
EdgeCam_5,0.222,0,1,1
EdgeCam_2,0.569,0,0,0
EdgeCam_3,0.229,0,0,1
EdgeCam_3,0.214,1,0,0
EdgeCam_1,0.389,1,1,0
EdgeCam_5,0.659,0,0,0
EdgeCam_1,0.921,0,1,0
EdgeCam_1,0.037,1,1,1
EdgeCam_5,0.577,1,0,1
EdgeCam_5,0.282,1,0,0
EdgeCam_3,0.996,1,1,1
EdgeCam_4,0.87,1,0,1
EdgeCam_2,0.193,0,0,0
EdgeCam_1,0.617,0,1,1
EdgeCam_4,0.538,0,1,0
EdgeCam_2,0.354,0,0,0
EdgeCam_3,0.078,1,1,0
EdgeCam_4,0.776,0,0,0
EdgeCam_2,0.148,1,0,1
EdgeCam_2,0.705,1,0,0
EdgeCam_3,0.726,0,0,0
EdgeCam_5,0.967,1,1,1
EdgeCam_3,0.694,1,1,1
EdgeCam_3,0.397,1,0,1
EdgeCam_4,0.269,1,0,0
EdgeCam_5,0.048,0,0,0
EdgeCam_3,0.132,0,1,1
EdgeCam_5,0.874,0,1,0
EdgeCam_4,0.978,0,0,1
EdgeCam_1,0.942,0,0,0
EdgeCam_1,0.76,1,0,1
EdgeCam_4,0.688,1,0,0
EdgeCam_1,0.273,1,0,1
EdgeCam_1,0.952,0,1,1
EdgeCam_5,0.437,0,0,0
EdgeCam_4,0.735,0,1,0
EdgeCam_5,0.601,1,0,1
EdgeCam_3,0.049,0,1,0
EdgeCam_4,0.453,0,0,0
EdgeCam_2,0.616,0,0,1
EdgeCam_5,0.955,1,0,1
EdgeCam_1,0.798,1,0,0
EdgeCam_4,0.37,1,1,1
EdgeCam_4,0.362,0,0,0
EdgeCam_5,0.432,1,1,1
EdgeCam_4,0.828,1,0,0
EdgeCam_2,0.478,1,0,1
EdgeCam_2,0.134,1,1,1
EdgeCam_2,0.556,1,0,1
EdgeCam_1,0.957,1,0,0
EdgeCam_1,0.782,1,1,1
EdgeCam_5,0.112,1,0,0
EdgeCam_1,0.082,0,0,0
EdgeCam_3,0.695,0,1,0
EdgeCam_4,0.086,0,0,0
EdgeCam_4,0.437,1,1,1
EdgeCam_2,0.522,0,0,0
EdgeCam_1,0.374,0,1,0
EdgeCam_3,0.948,0,0,0
EdgeCam_3,0.649,1,1,0
EdgeCam_2,0.06,1,0,1
EdgeCam_5,0.11,1,0,1
EdgeCam_2,0.827,1,1,1
EdgeCam_3,0.774,0,0,0
EdgeCam_2,0.775,1,0,1
EdgeCam_3,0.898,0,0,1
EdgeCam_5,0.732,0,1,0
EdgeCam_5,0.984,0,0,0
EdgeCam_2,0.756,1,0,0
EdgeCam_1,0.411,1,0,1
EdgeCam_1,0.788,1,0,0
EdgeCam_1,0.884,0,1,1
EdgeCam_2,0.36,1,0,1
EdgeCam_2,0.39,1,1,0
EdgeCam_5,0.542,1,0,0
EdgeCam_1,0.734,0,0,1
EdgeCam_1,0.233,0,0,0
EdgeCam_3,0.062,1,1,0
EdgeCam_4,0.342,1,1,1
EdgeCam_5,0.633,1,1,1
EdgeCam_4,0.719,1,1,1
EdgeCam_4,0.242,1,0,1
EdgeCam_2,0.456,0,0,0
EdgeCam_5,0.167,0,0,0
EdgeCam_2,0.064,1,1,1
EdgeCam_3,0.231,1,1,0
EdgeCam_2,0.526,1,0,1
EdgeCam_4,0.031,0,1,1
EdgeCam_5,0.995,1,0,0
EdgeCam_3,0.444,0,0,0
EdgeCam_2,0.663,0,1,1
EdgeCam_3,0.213,1,0,0
EdgeCam_3,0.599,1,0,0
EdgeCam_5,0.526,0,1,0
EdgeCam_3,0.75,1,1,1
EdgeCam_1,0.598,0,1,1
EdgeCam_5,0.208,1,0,1
EdgeCam_2,0.257,0,0,0
EdgeCam_5,0.727,1,1,1
EdgeCam_2,0.585,0,0,0
EdgeCam_5,0.001,1,0,1
EdgeCam_5,0.037,0,0,0
EdgeCam_5,0.487,0,1,1
EdgeCam_3,0.976,0,1,1
EdgeCam_1,0.985,0,1,1
EdgeCam_4,0.953,0,0,1
EdgeCam_5,0.615,1,1,0
EdgeCam_4,0.856,0,0,1
EdgeCam_5,0.185,1,1,0
EdgeCam_1,0.11,0,1,1
EdgeCam_3,0.908,1,1,0
EdgeCam_5,0.714,0,0,1
EdgeCam_2,0.657,1,1,1
EdgeCam_2,0.248,0,0,0
EdgeCam_4,0.291,1,0,1
EdgeCam_1,0.839,1,0,1
EdgeCam_2,0.763,0,1,0
EdgeCam_4,0.932,0,1,0
EdgeCam_4,0.82,0,0,1
EdgeCam_3,0.558,1,1,0
EdgeCam_5,0.546,1,0,1
EdgeCam_2,0.564,1,0,1
EdgeCam_4,0.932,1,0,1
EdgeCam_1,0.817,0,1,0
EdgeCam_3,0.929,1,0,0
EdgeCam_3,0.16,1,0,0
EdgeCam_5,0.064,0,0,0
EdgeCam_5,0.751,1,0,0
EdgeCam_4,0.133,0,0,1
EdgeCam_4,0.743,0,0,0
EdgeCam_4,0.791,0,0,0
EdgeCam_5,0.737,1,1,0
EdgeCam_4,0.104,0,1,1
EdgeCam_4,0.777,1,0,1
EdgeCam_3,0.922,0,0,1
EdgeCam_1,0.238,1,0,1
EdgeCam_4,0.66,1,0,1
EdgeCam_2,0.187,1,0,0
EdgeCam_3,0.765,0,1,0
EdgeCam_2,0.775,0,1,1
EdgeCam_4,0.229,0,0,0
EdgeCam_1,0.96,1,0,0
EdgeCam_3,0.538,1,0,0
EdgeCam_1,0.565,1,1,1
EdgeCam_3,0.054,1,1,1
EdgeCam_5,0.163,0,0,1
EdgeCam_1,0.33,1,0,1
EdgeCam_4,0.045,0,1,1
EdgeCam_4,0.684,0,0,1
EdgeCam_3,0.647,1,1,1
EdgeCam_4,0.293,0,0,1
EdgeCam_4,0.12,0,0,0
EdgeCam_5,0.693,1,0,0
EdgeCam_5,0.349,1,0,0
EdgeCam_3,0.627,1,1,1
EdgeCam_4,0.859,0,1,0
EdgeCam_4,0.991,1,1,1
EdgeCam_5,0.311,0,0,0
EdgeCam_1,0.111,1,0,0
EdgeCam_1,0.763,1,1,0
EdgeCam_4,0.552,0,1,0
EdgeCam_3,0.611,0,0,1
EdgeCam_4,0.335,1,1,0
EdgeCam_1,0.174,0,1,0
EdgeCam_2,0.736,1,0,1
EdgeCam_2,0.874,1,0,1
EdgeCam_4,0.389,1,0,0
EdgeCam_4,0.884,1,0,1
EdgeCam_2,0.191,0,0,0
EdgeCam_4,0.316,0,1,1
EdgeCam_4,0.037,0,1,1
EdgeCam_3,0.486,1,1,1
EdgeCam_4,0.724,1,0,1
EdgeCam_4,0.493,1,1,0
EdgeCam_3,0.239,1,1,1
EdgeCam_5,0.172,1,1,1
EdgeCam_5,0.09,1,0,1
EdgeCam_4,0.843,1,1,0
EdgeCam_5,0.666,1,1,0
EdgeCam_1,0.948,1,1,1
EdgeCam_5,0.395,1,0,1
EdgeCam_5,0.788,0,1,1
EdgeCam_1,0.233,1,1,0
EdgeCam_3,0.182,0,0,0
EdgeCam_3,0.542,0,1,1
EdgeCam_2,0.416,0,1,0
EdgeCam_2,0.569,1,1,0
EdgeCam_2,0.226,1,1,1
EdgeCam_3,0.367,1,0,1
EdgeCam_5,0.539,0,1,0
EdgeCam_1,0.899,0,0,0
EdgeCam_1,0.932,0,1,0
EdgeCam_5,0.371,1,0,1
EdgeCam_1,0.247,0,1,1
EdgeCam_2,0.21,0,0,1
EdgeCam_4,0.425,0,1,0
EdgeCam_4,0.866,0,0,0
EdgeCam_4,0.902,1,0,1
EdgeCam_2,0.592,1,1,0
EdgeCam_5,0.457,1,1,0
EdgeCam_2,0.291,0,0,0
EdgeCam_5,0.173,1,0,1
EdgeCam_3,0.211,0,0,1
EdgeCam_4,0.994,0,1,0
EdgeCam_1,0.911,0,1,1
EdgeCam_4,0.563,1,0,1
EdgeCam_5,0.075,0,1,0
EdgeCam_3,0.8,0,0,0
EdgeCam_3,0.215,0,0,1
EdgeCam_4,0.217,1,1,0
EdgeCam_3,0.115,1,1,0
EdgeCam_2,0.743,1,0,0
EdgeCam_1,0.668,0,0,0
EdgeCam_3,0.805,1,1,1
EdgeCam_3,0.661,0,1,1
EdgeCam_5,0.304,1,0,0
EdgeCam_2,0.075,1,0,1
EdgeCam_3,0.686,0,1,0
EdgeCam_5,0.857,1,1,1
EdgeCam_4,0.66,1,0,1
EdgeCam_2,0.008,0,1,1
EdgeCam_4,0.111,1,0,1
EdgeCam_2,0.371,0,0,1
EdgeCam_1,0.113,0,0,1
EdgeCam_5,0.97,0,0,0
EdgeCam_2,0.642,1,0,0
EdgeCam_3,0.852,0,0,0
EdgeCam_1,0.486,1,0,1
EdgeCam_5,0.194,1,0,1
EdgeCam_3,0.785,0,1,1
EdgeCam_4,0.338,0,0,1
EdgeCam_4,0.109,1,0,1
EdgeCam_4,0.769,1,1,1
EdgeCam_5,0.851,0,0,0
EdgeCam_1,0.834,0,0,0
EdgeCam_3,0.506,1,1,0
EdgeCam_3,0.007,0,1,0
EdgeCam_5,0.193,0,0,0
EdgeCam_1,0.461,0,1,0
EdgeCam_2,0.841,1,0,0
EdgeCam_4,0.963,0,1,1
EdgeCam_4,0.112,1,1,1
EdgeCam_4,0.197,0,0,0
EdgeCam_4,0.858,1,0,0
EdgeCam_1,0.507,0,1,1
EdgeCam_4,0.84,0,1,0
EdgeCam_1,0.954,1,0,1
EdgeCam_1,0.026,1,1,0
EdgeCam_2,0.018,0,1,0
EdgeCam_3,0.232,0,1,0
EdgeCam_1,0.344,0,1,0
EdgeCam_1,0.47,1,0,0
EdgeCam_5,0.065,1,0,0
EdgeCam_3,0.988,0,1,0
EdgeCam_4,0.369,1,1,0
EdgeCam_3,0.113,0,0,0
EdgeCam_3,0.728,1,0,1
EdgeCam_1,0.195,1,1,1
EdgeCam_1,0.588,0,0,1
EdgeCam_3,0.505,0,0,1
EdgeCam_4,0.295,1,0,0
EdgeCam_2,0.874,0,1,0
EdgeCam_5,0.171,0,0,0
EdgeCam_3,0.808,1,0,1
EdgeCam_4,0.481,0,0,1
EdgeCam_1,0.864,0,0,0
EdgeCam_2,0.234,0,1,1
EdgeCam_5,0.637,0,1,1
EdgeCam_1,0.626,0,0,0
EdgeCam_2,0.603,0,1,1
EdgeCam_1,0.147,0,0,1
EdgeCam_2,0.201,0,0,1
EdgeCam_4,0.845,0,0,1
EdgeCam_5,0.377,1,0,1
EdgeCam_1,0.712,1,1,1
EdgeCam_1,0.512,0,0,1
EdgeCam_5,0.081,1,1,1
EdgeCam_4,0.501,1,1,0
EdgeCam_4,0.117,0,1,1
EdgeCam_5,0.813,1,1,1
EdgeCam_5,0.404,0,1,1
EdgeCam_1,0.25,1,0,0
EdgeCam_4,0.231,0,1,0
EdgeCam_5,0.637,0,0,0
EdgeCam_5,0.002,0,0,0
EdgeCam_2,0.317,1,0,1
EdgeCam_4,0.091,0,1,0
EdgeCam_2,0.714,0,1,1
EdgeCam_2,0.144,0,1,1
EdgeCam_4,0.179,1,1,1
EdgeCam_1,0.877,1,0,1
EdgeCam_5,0.569,1,1,1
EdgeCam_5,0.299,1,0,0
EdgeCam_4,0.034,0,1,0
EdgeCam_2,0.922,0,1,0
EdgeCam_1,0.453,1,0,0
EdgeCam_2,0.032,0,1,1
EdgeCam_4,0.763,1,0,1
EdgeCam_3,0.12,1,1,0
EdgeCam_3,0.562,0,0,1
EdgeCam_1,0.733,1,0,0
EdgeCam_5,0.847,0,1,0
EdgeCam_3,0.0,0,0,0
EdgeCam_3,0.551,0,1,0
EdgeCam_5,0.782,1,0,0
EdgeCam_3,0.241,1,0,1
EdgeCam_3,0.379,0,0,0
EdgeCam_5,0.769,1,0,1
EdgeCam_2,0.201,0,1,1
EdgeCam_3,0.695,1,1,0
EdgeCam_5,0.088,1,1,1
EdgeCam_3,0.823,0,0,0
EdgeCam_5,0.112,0,0,1
EdgeCam_2,0.494,1,1,0
EdgeCam_5,0.448,1,0,0
EdgeCam_2,0.616,0,1,0
EdgeCam_1,0.757,0,0,0
EdgeCam_5,0.822,1,0,0
EdgeCam_3,0.922,0,1,1
EdgeCam_5,0.791,1,1,0
EdgeCam_5,0.159,0,1,0
EdgeCam_5,0.066,1,1,0
EdgeCam_5,0.422,1,0,1
EdgeCam_1,0.223,0,1,1
EdgeCam_1,0.707,0,1,0
EdgeCam_2,0.876,1,1,1
EdgeCam_3,0.35,1,0,1
EdgeCam_4,0.234,0,0,1
EdgeCam_1,0.645,1,0,1
EdgeCam_3,0.184,0,0,1
EdgeCam_5,0.922,1,0,0
EdgeCam_3,0.53,0,0,1
EdgeCam_2,0.574,1,0,1
EdgeCam_1,0.225,1,1,0
EdgeCam_3,0.97,1,1,1
EdgeCam_3,0.739,1,0,1
EdgeCam_2,0.25,0,1,1
EdgeCam_5,0.085,0,0,1
EdgeCam_2,0.033,0,0,1
EdgeCam_2,0.444,0,0,0
EdgeCam_1,0.287,1,1,0
EdgeCam_2,0.791,0,0,1
EdgeCam_1,0.017,1,0,1
EdgeCam_2,0.449,1,0,1
EdgeCam_3,0.666,0,0,1
EdgeCam_3,0.152,1,0,0
EdgeCam_4,0.589,1,1,1
EdgeCam_4,0.936,1,1,0
EdgeCam_5,0.646,1,0,1
EdgeCam_1,0.553,0,1,1
EdgeCam_3,0.629,0,0,1
EdgeCam_1,0.009,0,0,1
EdgeCam_1,0.18,0,0,0
EdgeCam_5,0.718,1,1,1
EdgeCam_4,0.761,1,0,0
EdgeCam_4,0.362,1,1,1
EdgeCam_4,0.669,1,0,0
EdgeCam_2,0.49,0,1,0
EdgeCam_5,0.987,1,0,1
EdgeCam_1,0.092,0,0,1
EdgeCam_2,0.046,1,0,0
EdgeCam_4,0.814,1,0,1
EdgeCam_4,0.89,1,0,1
EdgeCam_5,0.079,1,0,1
EdgeCam_1,0.439,0,1,1
EdgeCam_1,0.98,0,1,1
EdgeCam_1,0.783,0,0,1
EdgeCam_4,0.03,1,1,1
EdgeCam_4,0.053,1,0,0
EdgeCam_4,0.861,0,0,0
EdgeCam_1,0.96,1,1,0
EdgeCam_4,0.102,1,0,0
EdgeCam_2,0.895,1,0,1
EdgeCam_1,0.039,1,0,1
EdgeCam_1,0.786,0,1,1
EdgeCam_1,0.64,0,0,1
EdgeCam_1,0.799,0,1,0
EdgeCam_2,0.767,1,0,1
EdgeCam_1,0.923,1,0,0
EdgeCam_4,0.201,0,1,0
EdgeCam_2,0.525,0,1,0
EdgeCam_3,0.212,1,0,1
EdgeCam_2,0.603,0,1,0
EdgeCam_1,0.189,1,1,1
EdgeCam_1,0.374,1,1,1
EdgeCam_2,0.474,0,1,1
EdgeCam_5,0.62,1,1,1
EdgeCam_4,0.725,1,1,0
EdgeCam_1,0.579,0,0,1
EdgeCam_5,0.593,0,0,1
EdgeCam_3,0.029,0,0,1
EdgeCam_4,0.01,0,0,1
EdgeCam_5,0.946,1,1,1
EdgeCam_4,0.323,0,0,0
EdgeCam_2,0.08,1,1,0
EdgeCam_1,0.166,1,1,0
EdgeCam_2,0.715,0,1,1
EdgeCam_5,0.961,1,0,1
EdgeCam_3,0.064,1,0,1
EdgeCam_3,0.023,1,0,0
EdgeCam_3,0.71,0,1,1
EdgeCam_1,0.708,1,0,1
EdgeCam_1,0.061,1,1,0
EdgeCam_5,0.723,0,0,1
EdgeCam_1,0.216,0,0,1
EdgeCam_4,0.812,1,0,1
EdgeCam_4,0.556,1,0,0
EdgeCam_1,0.894,0,0,1
EdgeCam_3,0.864,1,1,0
EdgeCam_5,0.407,0,1,1
EdgeCam_3,0.595,1,1,0
EdgeCam_3,0.98,0,0,0
EdgeCam_1,0.989,0,0,0
EdgeCam_1,0.511,1,1,0
EdgeCam_3,0.606,0,1,0
EdgeCam_5,0.697,0,0,0
EdgeCam_1,0.735,0,0,0
EdgeCam_1,0.391,1,0,1
EdgeCam_2,0.084,0,0,1
EdgeCam_2,0.969,0,0,1
EdgeCam_4,0.657,1,0,1
EdgeCam_3,0.322,1,0,0
EdgeCam_5,0.004,0,0,0
EdgeCam_5,0.775,0,0,0
EdgeCam_1,0.777,0,0,0
EdgeCam_1,0.624,1,1,0
EdgeCam_4,0.989,1,0,1
EdgeCam_4,0.607,0,1,0
EdgeCam_2,0.62,0,1,1
EdgeCam_1,0.806,0,0,0
EdgeCam_2,0.718,0,0,1
EdgeCam_2,0.909,0,0,0
EdgeCam_4,0.444,1,0,1
EdgeCam_4,0.42,1,1,0
EdgeCam_3,0.989,1,0,0
EdgeCam_1,0.927,0,0,0
EdgeCam_4,0.646,0,0,0
EdgeCam_3,0.479,0,1,1
EdgeCam_3,0.888,1,0,1
EdgeCam_1,0.666,1,1,0
EdgeCam_2,0.263,1,0,0
EdgeCam_4,0.383,1,0,1
EdgeCam_2,0.485,1,0,0
EdgeCam_4,0.023,0,0,1
EdgeCam_4,0.029,0,1,0
EdgeCam_2,0.81,1,0,1
EdgeCam_3,0.852,0,0,0
EdgeCam_3,0.693,1,0,0
EdgeCam_1,0.9,1,0,0
EdgeCam_4,0.607,1,0,1
EdgeCam_2,0.668,1,0,0
EdgeCam_2,0.709,1,1,0
EdgeCam_5,0.489,1,1,1
EdgeCam_3,0.354,0,0,0
EdgeCam_1,0.486,0,0,1
EdgeCam_1,0.589,1,0,0
EdgeCam_5,0.313,0,1,1
EdgeCam_1,0.287,0,0,0
EdgeCam_5,0.581,0,0,0
EdgeCam_4,0.865,1,0,0
EdgeCam_1,0.053,1,1,0
EdgeCam_5,0.041,1,1,0
EdgeCam_3,0.924,1,0,1
EdgeCam_2,0.491,1,0,0
EdgeCam_2,0.131,0,1,0
EdgeCam_5,0.871,1,0,1
EdgeCam_3,0.035,1,1,0
EdgeCam_3,0.045,1,1,0
EdgeCam_4,0.627,0,1,1
EdgeCam_1,0.298,0,0,1
EdgeCam_3,0.554,1,1,1
EdgeCam_2,0.901,1,0,0
EdgeCam_4,0.901,0,1,1
EdgeCam_2,0.7,1,0,1
EdgeCam_1,0.469,1,1,1
EdgeCam_2,0.8,1,1,0
EdgeCam_2,0.508,0,0,0
EdgeCam_1,0.125,1,0,0
EdgeCam_3,0.224,1,0,0
EdgeCam_3,0.012,1,0,1
EdgeCam_4,0.257,1,0,1
EdgeCam_5,0.651,0,1,0
EdgeCam_5,0.714,0,0,1
EdgeCam_5,0.04,1,1,1
EdgeCam_3,0.58,1,1,0
EdgeCam_2,0.906,1,1,1
EdgeCam_3,0.241,0,0,0
EdgeCam_2,0.454,1,0,1
EdgeCam_1,0.98,0,0,0
EdgeCam_3,0.637,1,1,0
EdgeCam_3,0.042,0,0,1
EdgeCam_3,0.87,1,1,0
EdgeCam_3,0.0,0,1,0
EdgeCam_3,0.508,0,0,0
EdgeCam_1,0.789,1,0,0
EdgeCam_3,0.725,0,0,0
EdgeCam_5,0.435,1,1,0
EdgeCam_2,0.684,0,1,0
EdgeCam_5,0.572,0,0,1
EdgeCam_2,0.699,1,1,0
EdgeCam_5,0.98,1,1,1
EdgeCam_5,0.494,1,0,1
EdgeCam_4,0.709,1,0,1
EdgeCam_5,0.836,0,0,0
EdgeCam_5,0.7,0,1,1
EdgeCam_2,0.787,0,1,0
EdgeCam_1,0.001,0,1,0
EdgeCam_3,0.07,1,1,0
EdgeCam_3,0.361,0,0,1
EdgeCam_3,0.944,0,0,0
EdgeCam_5,0.863,0,1,1
EdgeCam_4,0.611,1,1,0
EdgeCam_5,0.026,1,0,1
EdgeCam_4,0.61,1,1,0
EdgeCam_4,0.191,1,1,0
EdgeCam_1,0.393,0,0,0
EdgeCam_2,0.526,0,1,0
EdgeCam_1,0.122,1,1,1
EdgeCam_4,0.77,1,0,0
EdgeCam_2,0.883,1,0,0
EdgeCam_2,0.363,0,1,0
EdgeCam_4,0.082,0,1,1
EdgeCam_3,0.368,0,1,0
EdgeCam_2,0.012,0,1,1
EdgeCam_4,0.746,0,0,0
EdgeCam_4,0.701,1,0,1
EdgeCam_4,0.03,0,1,1
EdgeCam_3,0.951,1,0,0
EdgeCam_3,0.129,0,1,1
EdgeCam_3,0.762,1,0,0
EdgeCam_2,0.445,1,1,0
EdgeCam_3,0.549,0,1,0
EdgeCam_2,0.754,1,1,0
EdgeCam_2,0.427,1,1,1
EdgeCam_1,0.001,0,1,1
EdgeCam_4,0.691,1,1,1
EdgeCam_5,0.241,0,0,0
EdgeCam_2,0.116,1,1,0
EdgeCam_2,0.131,1,1,1
EdgeCam_3,0.991,0,0,1
EdgeCam_1,0.286,0,0,1
EdgeCam_3,0.473,0,1,0
